,userID,itemID,rating,SIDO,SI
14298,e_e005793,워커힐호텔,4.0,서울,광진구
14301,e_e005793,워커힐호텔,5.0,서울,광진구
14347,e_e005813,호텔 아트리움 종로,4.0,서울,종로구
14350,e_e005813,호텔 아트리움 종로,4.0,서울,종로구
14379,e_e005833,동두천 호텔 이쁘다,5.0,경기,동두천시
14415,e_e005863,더 채 라이브러리,4.0,서울,종로구
14456,e_e005891,시마 호텔,5.0,경기,동두천시
14484,e_e005922,베니키아 JD 관광호텔,4.0,경기,남양주시
14487,e_e005922,베니키아 JD 관광호텔,5.0,경기,남양주시
14494,e_e005922,빌라 코지,5.0,경기,가평군
14499,e_e005926,에덴 파라다이스호텔 근처  산책로,5.0,경기,이천시
14500,e_e005926,에덴 파라다이스호텔,4.0,경기,이천시
14512,e_e005930,W 관광호텔,5.0,인천,중구
14514,e_e005930,W 관광호텔,5.0,인천,중구
14529,e_e005940,이천 미란다호텔,5.0,경기,이천시
14536,e_e005945,호텔 스위티 안,5.0,경기,가평군
14538,e_e005945,호텔 스위티 안,5.0,경기,가평군
14547,e_e005947,코바코연수원,5.0,경기,양평군
14578,e_e005978,원스 테이,5.0,경기,가평군
14604,e_e006014,호텔도노,3.0,경기,수원시
14608,e_e006014,호텔도노,3.0,경기,수원시
14611,e_e006014,호텔도노,3.0,경기,수원시
14620,e_e006016,토요코인 호텔 서울 동대문 2,4.0,서울,중구
14636,e_e006022,더 플라자,5.0,서울,중구
14695,e_e006041,더스테이트 호텔 선유,3.0,서울,영등포구
14697,e_e006041,더스테이트 호텔 선유,4.0,서울,영등포구
14700,e_e006041,더스테이트 호텔 선유,4.0,서울,영등포구
14707,e_e006042,호텔 이쁘다 검단,5.0,인천,서구
14708,e_e006042,호텔 이쁘다 검단,5.0,인천,서구
14730,e_e006059,나인 트리 프리미어 호텔 명동 ,4.0,서울,중구
14734,e_e006059,나인 트리 프리미어 호텔 명동 ,5.0,서울,중구
14745,e_e006069,오지브,5.0,경기,가평군
14761,e_e006081,레스트 호텔,4.0,경기,김포시
14769,e_e006086,달빛 스테이,4.0,인천,연수구
14771,e_e006086,달빛 스테이,4.0,인천,연수구
14799,e_e006100,더 스테이 송도,4.0,인천,연수구
14804,e_e006100,더 스테이 송도,4.0,인천,연수구
14809,e_e006100,더 스테이 송도,4.0,인천,연수구
14828,e_e006136,서울 큐브 이태원,4.0,서울,용산구
14844,e_e006136,지브로 S 게스트하우스,5.0,서울,마포구
14849,e_e006136,지브로 S 게스트하우스,5.0,서울,마포구
14868,e_e006151,소피텔앰배서더,5.0,서울,송파구
14872,e_e006151,소피텔앰배서더,5.0,서울,송파구
14880,e_e006153,르컬렉티브 시흥 웨이브 파크,3.0,경기,시흥시
14883,e_e006153,르컬렉티브 시흥 웨이브 파크,3.0,경기,시흥시
14889,e_e006157,롤링힐스 호텔,4.0,경기,화성시
14900,e_e006179,AC 호텔 바이 메리어트 서울 강남,5.0,서울,강남구
14904,e_e006179,AC 호텔 바이 메리어트 서울 강남,5.0,서울,강남구
14908,e_e006179,AC 호텔 바이 메리어트 서울 강남,5.0,서울,강남구
14911,e_e006179,AC 호텔 바이 메리어트 서울 강남,5.0,서울,강남구
14940,e_e006213,컴포트 인 여의도,5.0,서울,영등포구
14977,e_e006224,캠프 레이크,5.0,경기,용인시
14985,e_e006225,스테이 인 호텔,4.0,인천,부평구
15285,e_e006497,신라스테이,5.0,서울,강남구
16158,e_e007137,오월 숲,4.0,경기,평택시
17807,e_e008089,알마 호텔,3.0,경기,포천시
18305,e_e008506,머큐어앰배서더,5.0,서울,마포구
19358,e_e010049,호텔 달 살롱,4.0,경기,수원시
20859,e_e011742,오크우드프리미어,4.0,인천,연수구
20861,e_e011742,오크우드프리미어,4.0,인천,연수구
21303,f_f000041,초코 키즈 풀빌라,4.0,경기,가평군
21309,f_f000458,미다스 호텔 리조트,5.0,경기,가평군
21312,f_f000458,미다스 호텔 리조트,4.0,경기,가평군
21313,f_f000458,미다스 호텔 리조트,5.0,경기,가평군
21336,f_f006622,아멕스 랜드,5.0,경기,연천군
