,userID,itemID,rating,SIDO,SI
8,e_e000305,국립 무의도 자연휴양림,3.0,인천,중구
40,e_e000401,더 휴식 아늑 호텔 월곶 지점,2.0,경기,시흥시
42,e_e000401,블룸 비스타,5.0,경기,양평군
44,e_e000401,블룸 비스타,5.0,경기,양평군
74,e_e000463,새와 참새,5.0,경기,가평군
91,e_e000559,박지름 해변,5.0,인천,옹진군
117,e_e000588,HB 엘림 캐슬 오피스텔,5.0,인천,부평구
135,e_e000697,서포리 해변,1.0,인천,옹진군
146,e_e000736,나인 트리 프리미어 호텔 서울 판교,3.0,경기,성남시
150,e_e000736,나인 트리 프리미어 호텔 서울 판교,3.0,경기,성남시
165,e_e000823,어썸 호텔,4.0,인천,중구
179,e_e000823,제이 앤 비 모텔,5.0,인천,옹진군
221,e_e000866,탑클라우드 호텔 수원점,4.0,경기,수원시
249,e_e000903,아르카나 호텔,5.0,인천,옹진군
264,e_e000905,스타즈 호텔 동탄점,5.0,경기,화성시
275,e_e001007,블루오션 레지던스 호텔,5.0,인천,중구
298,e_e001112,인터내셔널호텔,3.0,인천,중구
303,e_e001112,인터내셔널호텔,2.0,인천,중구
307,e_e001122,나인 트리 프리미어 호텔 서울 판교,5.0,경기,성남시
311,e_e001122,나인 트리 프리미어 호텔 서울 판교,5.0,경기,성남시
375,e_e001235,네이처 스파,5.0,경기,파주시
379,e_e001235,광백 저수지,5.0,경기,양주시
390,e_e001249,힐튼 가든인 서울 강남점,5.0,서울,서초구
391,e_e001249,힐튼 가든인 서울 강남점,5.0,서울,서초구
392,e_e001249,힐튼 가든인 서울 강남점 조식 뷔페,5.0,서울,서초구
401,e_e001253,길벗 호텔,2.0,서울,동대문구
411,e_e001268,호텔 여기 어때 안양 1번가점,4.0,경기,안양시
439,e_e001273,CN 스파,4.0,서울,서초구
478,e_e001288,수송 게스트하우스,4.0,서울,종로구
483,e_e001288,수송 게스트하우스,4.0,서울,종로구
486,e_e001288,수송 게스트하우스,3.0,서울,종로구
515,e_e001315,제이앤 파크호텔,3.0,인천,중구
516,e_e001315,제이앤 파크호텔,4.0,인천,중구
519,e_e001315,제이앤 파크호텔,4.0,인천,중구
582,e_e001393,세븐 호텔,5.0,인천,중구
586,e_e001393,세븐 호텔,5.0,인천,중구
587,e_e001393,하버파크호텔,4.0,인천,중구
601,e_e001393,하버파크호텔,5.0,인천,중구
613,e_e001393,하버파크호텔,5.0,인천,중구
619,e_e001398,동두천 자연휴양림,5.0,경기,동두천시
664,e_e001462,골든 튤립에버 용인 호텔,5.0,경기,용인시
673,e_e001462,골든 튤립에버 용인 호텔,5.0,경기,용인시
714,e_e001531,블루 모텔,5.0,인천,강화군
716,e_e001531,블루 모텔,5.0,인천,강화군
719,e_e001531,예 플로,5.0,인천,강화군
741,e_e002041,웨스턴 그레이스호텔,3.0,인천,중구
744,e_e002041,웨스턴 그레이스호텔,4.0,인천,중구
747,e_e002043,오션파크 나인 호텔,5.0,경기,수원시
752,e_e002043,오션파크 나인 호텔,5.0,인천,중구
791,e_e002153,라르고 빌 리조트,4.0,인천,강화군
793,e_e002153,라르고 빌 리조트,3.0,인천,강화군
802,e_e002155,어반 스테이 인천 송도,5.0,인천,연수구
803,e_e002155,어반 스테이 인천 송도,5.0,인천,연수구
814,e_e002261,파라다이스 시티,4.0,인천,중구
820,e_e002261,파라다이스 시티,2.0,인천,중구
826,e_e002274,일루 안 펜트하우스,4.0,인천,옹진군
847,e_e002294,라마다 앙코르 바이 윈덤 김포한강호텔,3.0,경기,김포시
851,e_e002294,라마다 앙코르 바이 윈덤 김포한강호텔,3.0,경기,김포시
861,e_e002299,라마다 앙코르 바이 윈덤 김포한강호텔,4.0,경기,김포시
864,e_e002299,라마다 앙코르 바이 윈덤 김포한강호텔,4.0,경기,김포시
871,e_e002368,모티프원,5.0,경기,파주시
873,e_e002368,모티프원,5.0,경기,파주시
876,e_e002368,모티프원,5.0,경기,파주시
886,e_e002369,실미도 유원지,5.0,인천,중구
975,e_e002448,테이크 호텔,5.0,경기,광명시
991,e_e002468,호텔 그라 모스,5.0,서울,강남구
994,e_e002468,호텔 그라 모스,5.0,서울,강남구
1029,e_e002487,로컬 스티치 시청,3.0,서울,중구
1031,e_e002487,로컬 스티치 시청,5.0,서울,중구
1074,e_e002543,파라다이스 시티,4.0,인천,중구
1078,e_e002545,서울 드래건 시티,5.0,서울,용산구
1079,e_e002545,서울 드래건 시티,4.0,서울,용산구
1120,e_e002612,파라다이스 시티,5.0,인천,중구
1126,e_e002612,파라다이스 시티,5.0,인천,중구
1160,e_e002624,올라 카이 송도파크호텔,5.0,인천,연수구
1175,e_e002642,호텔 오다,5.0,경기,용인시
1192,e_e002661,롤링힐스 호텔,4.0,경기,화성시
1202,e_e002667,어나더 153,3.0,인천,강화군
1204,e_e002667,어나더 153,3.0,인천,강화군
1211,e_e002675,십리포 힐링 카라반,5.0,인천,옹진군
1213,e_e002675,십리포 힐링 카라반,5.0,인천,옹진군
1224,e_e002680,한라 웨스턴 파크송도,4.0,인천,연수구
1262,e_e002693,월미도 관광호텔,5.0,인천,중구
1278,e_e002696,호텔꼬뮨,1.0,경기,포천시
1311,e_e002734,블루오션 레지던스 호텔,5.0,인천,중구
1314,e_e002734,블루오션 레지던스 호텔,5.0,인천,중구
1316,e_e002734,블루오션 레지던스 호텔,5.0,인천,중구
1321,e_e002752,네스트 호텔,5.0,인천,중구
1323,e_e002752,네스트 호텔,5.0,인천,중구
1327,e_e002752,네스트 호텔,5.0,인천,중구
1338,e_e002772,오크우드프리미어,5.0,인천,연수구
1341,e_e002772,오크우드프리미어,5.0,인천,연수구
1418,e_e002930,드라이브 인 호텔 물,4.0,경기,광주시
1439,e_e002946,W 지우 리조트,4.0,경기,가평군
1448,e_e002947,파라다이스 시티,5.0,인천,중구
1475,e_e002961,네스트 호텔,4.0,인천,중구
1477,e_e002961,네스트 호텔,4.0,인천,중구
1485,e_e002966,실미 유원지,4.0,인천,중구
1558,e_e003026,그랜드 하얏트 인천,1.0,인천,중구
1579,e_e003046,IMT 모텔,5.0,서울,종로구
1583,e_e003046,IMT 모텔,4.0,서울,종로구
1609,e_e003053,하이텔,4.0,경기,여주시
1611,e_e003053,하이텔,3.0,경기,여주시
1634,e_e003091,오투 호텔,5.0,인천,연수구
1703,e_e003215,케이팝 호텔,5.0,경기,가평군
1705,e_e003215,케이팝 호텔,5.0,경기,가평군
1709,e_e003216,해 호텔,5.0,경기,양주시
1733,e_e003234,샌드시아,4.0,인천,옹진군
1735,e_e003234,샌드시아,4.0,인천,옹진군
1737,e_e003234,샌드시아,4.0,인천,옹진군
1743,e_e003244,쉐라톤 그랜드 인천 호텔,5.0,인천,연수구
1746,e_e003244,쉐라톤 그랜드 인천 호텔,5.0,인천,연수구
1752,e_e003244,쉐라톤 그랜드 인천 호텔,5.0,인천,연수구
1760,e_e003254,오션 솔레 뷰 호텔,4.0,인천,중구
1763,e_e003254,오션 솔레 뷰 호텔,4.0,인천,중구
1782,e_e003284,모노 65,4.0,인천,옹진군
1792,e_e003310,오션파크 나인,4.0,인천,중구
1797,e_e003310,오션파크 나인 호텔,4.0,인천,중구
1823,e_e003385,네스트 호텔,5.0,인천,중구
1827,e_e003385,네스트 호텔,5.0,인천,중구
1829,e_e003385,네스트 호텔,5.0,인천,중구
1897,e_e003448,오션 솔레 뷰 호텔,4.0,인천,중구
1952,e_e003461,오션 솔레 뷰 호텔,3.0,인천,중구
1955,e_e003461,오션 솔레 뷰 호텔,3.0,인천,중구
1966,e_e003488,라르고 빌 리조트,5.0,인천,강화군
1968,e_e003488,라르고 빌 리조트,4.0,인천,강화군
1975,e_e003489,스텔라 마리스 호텔,4.0,인천,중구
2001,e_e003496,에어 스카이 호텔,5.0,인천,중구
2005,e_e003496,에어 스카이 호텔,5.0,인천,중구
2029,e_e003522,호텔 아트리움 종로,2.0,서울,종로구
2037,e_e003595,네스트 호텔,4.0,인천,중구
2061,e_e003606,더 위크앤 리조트,4.0,인천,중구
2075,e_e003607,호텔 서클 합정점,4.0,서울,마포구
2077,e_e003607,호텔 서클 합정점,4.0,서울,마포구
2083,e_e003624,강화도 레미 마을,3.0,인천,강화군
2137,e_e003720,위코스테이,5.0,인천,중구
2176,e_e003742,콜 투 마인드,5.0,인천,중구
2180,e_e003742,오션파크 나인 호텔,4.0,인천,중구
2190,e_e003748,더 프린스호텔,1.0,인천,중구
2198,e_e003759,오션 솔레 뷰 호텔,4.0,인천,중구
2201,e_e003759,오션 솔레 뷰 호텔,3.0,인천,중구
2231,e_e003800,웨스턴 그레이스호텔,5.0,인천,중구
2239,e_e003812,홀리데이인 인천 송도,1.0,인천,연수구
2262,e_e003841,랜드마크 송도 스테이,5.0,인천,연수구
2272,e_e003846,에어 스카이 호텔,4.0,인천,중구
2276,e_e003846,에어 스카이 호텔,3.0,인천,중구
2279,e_e003846,에어 스카이 호텔,4.0,인천,중구
2287,e_e003851,라마다 앙코르 바이 윈덤 김포한강호텔,5.0,경기,김포시
2289,e_e003851,라마다 앙코르 바이 윈덤 김포한강호텔,4.0,경기,김포시
2321,e_e003890,힐링 모텔,2.0,인천,중구
2337,e_e003905,라마다 앙코르 바이 윈덤 김포한강호텔,4.0,경기,김포시
2345,e_e003954,오션 솔레 뷰 호텔,4.0,인천,중구
2356,e_e003962,라르고 빌 리조트,5.0,인천,강화군
2380,e_e004025,더 위크앤 리조트,5.0,인천,중구
2384,e_e004025,더 위크앤 리조트,5.0,인천,중구
2385,e_e004025,더 위크앤 리조트,5.0,인천,중구
2393,e_e004034,라르고 빌 리조트,5.0,인천,강화군
2395,e_e004034,라르고 빌 리조트,5.0,인천,강화군
2405,e_e004065,제이파크호텔,3.0,경기,광주시
2456,e_e004184,네스트 호텔,5.0,인천,중구
2461,e_e004184,네스트 호텔,5.0,인천,중구
2465,e_e004186,파라다이스 시티,5.0,인천,중구
2502,e_e004239,더 레스트 관광호텔,3.0,인천,중구
2505,e_e004239,더 레스트 관광호텔,4.0,인천,중구
2523,e_e004260,아시아드 반월 호텔 구월동점,3.0,인천,남동구
2544,e_e004331,더 위크앤 리조트,4.0,인천,중구
2548,e_e004331,더 위크앤 리조트,3.0,인천,중구
2553,e_e004335,베스트웨스턴 프리미어 인천 에어포트 호텔,5.0,인천,중구
2583,e_e004439,스카이랜드 카라반 호텔 리조트,4.0,인천,강화군
2594,e_e004446,바다로 글램핑,5.0,인천,강화군
2604,e_e004448,숲속의 오후,4.0,인천,강화군
2608,e_e004448,숲속의 오후,4.0,인천,강화군
2655,e_e004684,그랜드 하얏트 인천,5.0,인천,중구
2666,e_e004707,파크 마린 호텔,2.0,인천,남동구
2674,e_e004707,하버파크호텔,5.0,인천,중구
2679,e_e004708,제이 브리야,5.0,경기,화성시
2689,e_e004721,더 노벰버 스테이 송도 랜드마크 점,5.0,인천,연수구
2690,e_e004721,더 노벰버 스테이 송도 랜드마크 점,5.0,인천,연수구
2703,e_e004721,더 노벰버 스테이 송도 랜드마크 점,5.0,인천,연수구
2705,e_e004721,더 노벰버 스테이 송도 랜드마크 점,5.0,인천,연수구
2738,e_e004855,그랜드 하얏트 인천 웨스트타워,4.0,인천,중구
2743,e_e004855,그랜드 하얏트 인천 웨스트타워,4.0,인천,중구
2745,e_e004855,그랜드 하얏트 인천 웨스트타워,4.0,인천,중구
2747,e_e004855,그랜드 하얏트 인천 웨스트타워,4.0,인천,중구
2772,e_e004897,브라운 도트 호텔 을왕리점,5.0,인천,중구
2777,e_e004897,브라운 도트 호텔 을왕리점,5.0,인천,중구
2809,e_e005215,주안 보석사우나,4.0,인천,미추홀구
2812,e_e005215,옹암 파라다이스,4.0,인천,옹진군
2817,e_e005215,옹암 파라다이스,4.0,인천,옹진군
2831,e_e005230,연화문 호텔,5.0,인천,중구
2836,e_e005230,연화문 호텔,5.0,인천,중구
2846,e_e005249,리틀 미코노스,3.0,인천,옹진군
2850,e_e005249,리틀 미코노스,4.0,인천,옹진군
2854,e_e005249,리틀 미코노스,5.0,인천,옹진군
2884,e_e005309,블루오션 레지던스 호텔,5.0,인천,중구
2887,e_e005309,블루오션 레지던스 호텔,5.0,인천,중구
2928,e_e005384,센트럴파크호텔,3.0,인천,연수구
2936,e_e005384,센트럴파크호텔,3.0,인천,연수구
2947,e_e005399,네스트 호텔,5.0,인천,중구
3044,e_e005858,레이크호텔,1.0,서울,송파구
3114,e_e006195,호텔 휴 로프트,5.0,인천,중구
3117,e_e006195,호텔 휴 로프트,5.0,인천,중구
3120,e_e006195,이마트 24 영종 덕고 중앙점,5.0,인천,중구
3124,e_e006195,호텔 휴 로프트,5.0,인천,중구
3440,f_f000270,예 뜰리에,5.0,경남,통영시
3448,f_f000270,예 뜰리에,5.0,경남,통영시
3451,f_f000270,예뜰리에,5.0,경남,통영시
3471,f_f000391,아리랑호텔,5.0,경북,문경시
3479,f_f000391,스테이 21호텔,5.0,경북,문경시
3481,f_f000391,스테이 21호텔,5.0,경북,문경시
3494,f_f000396,포유 호텔,4.0,경남,창원시
3496,f_f000396,포유 호텔,4.0,경남,창원시
3506,f_f000396,포시즌,4.0,경남,진주시
3507,f_f000396,포시즌,4.0,경남,진주시
3526,f_f000418,무고바란 게스트하우스,4.0,강원,동해시
3539,f_f000438,국립희리산해송자연휴양림,5.0,충남,서천군
3541,f_f000438,한화리조트 거제 벨보 디어,4.0,경남,거제시
3544,f_f000438,한화리조트 거제 벨보 디어,4.0,경남,거제시
3548,f_f000438,한화리조트 거제 벨보 디어,4.0,경남,거제시
3554,f_f000438,한화리조트 거제 벨보 디어,4.0,경남,거제시
3562,f_f000438,포르투나 호텔,5.0,경남,통영시
3571,f_f000439,하이원리조트,5.0,강원,정선군
3573,f_f000439,하이원리조트,5.0,강원,정선군
3578,f_f000439,함백산 돌솥밥,4.0,강원,정선군
3579,f_f000439,하이원리조트,5.0,강원,정선군
3609,f_f000471,코오롱호텔,1.0,경북,경주시
3612,f_f000471,코오롱호텔,1.0,경북,경주시
3620,f_f000471,경주 하록 풀빌라,5.0,경북,경주시
3631,f_f000480,대운산 자연휴양림,5.0,경남,양산시
3632,f_f000480,대운산 자연휴양림,5.0,경남,양산시
3682,f_f000512,이비스 앰배서더 부산 해운대,4.0,부산,해운대구
3684,f_f000512,이비스 앰배서더 부산 해운대,5.0,부산,해운대구
3697,f_f000527,간절곶 등대,4.0,울산,울주군
3698,f_f000527,토요코인 호텔 울산 삼산점,3.0,울산,남구
3728,f_f000588,헤이 춘천,5.0,강원,춘천시
3762,f_f000674,금호통영마리나리조트,5.0,경남,통영시
3765,f_f000674,금호통영마리나리조트,5.0,경남,통영시
3767,f_f000674,금호통영마리나리조트,5.0,경남,통영시
3774,f_f000674,금호통영마리나리조트,5.0,경남,통영시
3784,f_f000674,금호통영마리나리조트,5.0,경남,통영시
3787,f_f000674,금호통영마리나리조트,5.0,경남,통영시
3790,f_f000674,금호통영마리나리조트,5.0,경남,통영시
3801,f_f000681,한화리조트,4.0,부산,해운대구
3813,f_f000786,어반 스테이 속초 등대점,4.0,강원특별자치도,속초시
3816,f_f000786,어반 스테이 속초 등대점,4.0,강원특별자치도,속초시
3819,f_f000786,어반 스테이 속초 등대점,4.0,강원특별자치도,속초시
3829,f_f000794,커넥트 부산호텔,3.0,부산,중구
3832,f_f000794,커넥트 부산호텔,3.0,부산,중구
3833,f_f000794,파라다이스호텔 부산 신관,4.0,부산,해운대구
3837,f_f000794,파라다이스호텔 부산 신관,5.0,부산,해운대구
3842,f_f000794,파라다이스호텔 부산 신관,5.0,부산,해운대구
3885,f_f000854,파라다이스호텔,5.0,부산,해운대구
3899,f_f000854,파라다이스호텔,5.0,부산,해운대구
3963,f_f000919,서면역 센트럴호텔,5.0,부산,부산진구
3968,f_f000919,서면역 센트럴호텔,5.0,부산,부산진구
4002,f_f000957,피닉스 평창,4.0,강원,평창군
4004,f_f000957,피닉스 평창,4.0,강원,평창군
4029,f_f001063,오션스파,4.0,충북,청주시
4045,f_f001111,토요코인 호텔 부산 서면,4.0,부산,부산진구
4047,f_f001111,토요코인 호텔 부산 서면,4.0,부산,부산진구
4052,f_f001111,토요코인 호텔 부산 서면,4.0,부산,부산진구
4055,f_f001111,토요코인 호텔 부산 서면,4.0,부산,부산진구
4076,f_f001151,소담화 개,5.0,경남,하동군
4080,f_f001151,소담화 개,5.0,경남,하동군
4092,f_f001164,아난티,5.0,부산,기장군
4099,f_f001197,웨스틴조선,5.0,부산,해운대구
4101,f_f001197,웨스틴조선,5.0,부산,해운대구
4105,f_f001197,웨스틴조선,5.0,부산,해운대구
4107,f_f001197,웨스틴조선,5.0,부산,해운대구
4115,f_f001215,훌훌 게스트하우스,5.0,경남,통영시
4117,f_f001215,훌훌 게스트하우스,5.0,경남,통영시
4128,f_f001223,춘천 세종호텔,4.0,강원,춘천시
4161,f_f001254,한화리조트,4.0,경북,경주시
4166,f_f001254,한화리조트,4.0,경상북도,경주시
4172,f_f001254,한화리조트,5.0,경북,경주시
4178,f_f001278,켄싱턴리조트,5.0,경북,경주시
4181,f_f001278,켄싱턴리조트,5.0,경북,경주시
4183,f_f001278,스위트호텔,5.0,경북,경주시
4186,f_f001278,스위트호텔,5.0,경북,경주시
4199,f_f001309,롯데리조트,5.0,강원,속초시
4220,f_f001353,호반의 왈츠,5.0,경북,경주시
4224,f_f001353,호반의 왈츠,5.0,경북,경주시
4227,f_f001353,호반의 왈츠,5.0,경북,경주시
4228,f_f001353,한화리조트 거제 벨보 디어,5.0,경남,거제시
4235,f_f001353,한화리조트 거제 벨보 디어,5.0,경남,거제시
4243,f_f001354,도래지 자연 휴양림,5.0,경남,밀양시
4257,f_f001378,송정 블루 캐슬,3.0,부산,해운대구
4275,f_f001392,국회 고성 연수원,5.0,강원,고성군
4276,f_f001392,국회 고성 연수원,5.0,강원,고성군
4280,f_f001392,국회 고성 연수원,5.0,강원,고성군
4313,f_f001476,리빙 캐슬 부산대점,4.0,부산,금정구
4316,f_f001476,리빙 캐슬 부산대점,4.0,부산,금정구
4321,f_f001476,캔버스 호스텔,3.0,부산,해운대구
4322,f_f001476,캔버스 호스텔,1.0,부산,해운대구
4337,f_f001477,모쿠서프게스트하우스,4.0,강원,양양군
4346,f_f001477,E7 양양 죽도 호텔,4.0,강원,양양군
4379,f_f001523,호텔 수성,5.0,대구,수성구
4383,f_f001523,호텔 수성,5.0,대구,수성구
4401,f_f001533,그랩 디오션 송도,5.0,부산,서구
4410,f_f001533,와이 컬렉션 by UH FLAT 아시리아,5.0,부산,기장군
4421,f_f001543,루센 오션파크 속초 A동,4.0,강원,속초시
4425,f_f001543,루센 오션파크 속초 A동,5.0,강원,속초시
4441,f_f001546,플레어 드 블랑,4.0,부산,해운대구
4446,f_f001546,플레어 드 블랑,4.0,부산,해운대구
4454,f_f001569,신트리 관광호텔,5.0,부산,해운대구
4456,f_f001569,신트리 관광호텔,5.0,부산,해운대구
4465,f_f001569,브라운 도트 호텔 범일점,5.0,부산,동구
4474,f_f001575,씨크루즈호텔,2.0,강원,속초시
4479,f_f001575,씨크루즈호텔,2.0,강원,속초시
4518,f_f001621,피닉스 평창,4.0,강원,평창군
4521,f_f001621,피닉스 평창,4.0,강원,평창군
4538,f_f001624,윈 모텔,4.0,전북,전주시
4577,f_f001646,라라 플레이스,3.0,강원,양양군
4579,f_f001646,라라 플레이스,3.0,강원,양양군
4585,f_f001646,스테이 5246,3.0,강원,고성군
4633,f_f001689,라온 호텔,4.0,경남,밀양시
4645,f_f001701,예스 풀빌라,5.0,경북,경주시
4670,f_f001722,리안 호텔,4.0,경남,창원시
4701,f_f001736,함안역,5.0,경남,함안군
4704,f_f001736,어뮤즈 스파 피트니스 진주점,5.0,경남,진주시
4754,f_f001788,나이 스 모텔,4.0,강원,강릉시
4762,f_f001808,센텀 프리미어 호텔,4.0,부산,해운대구
4766,f_f001808,센텀 프리미어 호텔,3.0,부산,해운대구
4775,f_f001833,히로텔,4.0,대구,중구
4796,f_f001834,비치힐,5.0,강원,강릉시
4819,f_f001863,스위트호텔,4.0,경북,안동시
4857,f_f001884,루거 모텔,4.0,경북,포항시
4860,f_f001884,루거 모텔,4.0,경북,포항시
4862,f_f001884,루거 모텔,4.0,경북,포항시
4869,f_f001888,호텔 센트럴베이,5.0,부산,수영구
4873,f_f001888,호텔 센트럴베이,5.0,부산,수영구
4885,f_f001890,YTT 모텔,1.0,부산,사하구
4888,f_f001890,YTT 모텔,1.0,부산,사하구
4890,f_f001890,YTT 모텔,1.0,부산,사하구
4909,f_f001903,설해원,4.0,강원,양양군
4916,f_f001904,롯데리조트,5.0,강원,속초시
4960,f_f001920,스카이베이 호텔 경포,5.0,강원,강릉시
4972,f_f001928,호텔 호락,3.0,경남,통영시
4987,f_f001929,소논문 비발디파크,5.0,강원,홍천군
4990,f_f001929,소논문 비발디파크,5.0,강원,홍천군
4992,f_f001929,소논문 비발디파크,5.0,강원,홍천군
5000,f_f001931,썬크루즈호텔리조트,4.0,강원,강릉시
5002,f_f001931,썬크루즈호텔리조트,4.0,강원,강릉시
5010,f_f001943,토함산 자연휴양림,4.0,경북,경주시
5032,f_f001964,통영 비치 캐슬호텔,3.0,경남,통영시
5035,f_f001964,통영 비치 캐슬호텔,3.0,경남,통영시
5048,f_f002001,한화리조트 거제 벨보 디어,1.0,경남,거제시
5053,f_f002001,한화리조트 거제 벨보 디어,5.0,경남,거제시
5057,f_f002001,한화리조트 거제 벨보 디어,5.0,경남,거제시
5074,f_f002026,한 셀렉트 경주,1.0,경북,경주시
5079,f_f002026,한 셀렉트 경주,5.0,경북,경주시
5102,f_f002079,인물 인텔,4.0,경남,밀양시
5114,f_f002085,호텔야자,2.0,경북,포항시
5117,f_f002085,호텔야자,2.0,경북,포항시
5154,f_f002106,더 숍 모텔,2.0,경남,통영시
5161,f_f002113,태양당 모텔,4.0,경북,경주시
5166,f_f002113,태양당 모텔,4.0,경북,경주시
5171,f_f002113,태양당 모텔,4.0,경북,경주시
5187,f_f002124,센텀 프리미어 호텔,4.0,부산,해운대구
5191,f_f002124,센텀 프리미어 호텔,4.0,부산,해운대구
5206,f_f002125,자라 호텔,4.0,경남,창원시
5223,f_f002532,한화리조트,5.0,강원,평창군
5226,f_f002532,한화리조트,5.0,강원,평창군
5246,f_f002566,보잉 호텔,4.0,대구,동구
5256,f_f002679,프래밀리풀빌라호텔,3.0,경남,거제시
5264,f_f002688,보나 트리 호텔,5.0,부산,수영구
5271,f_f002688,보나 트리 호텔,5.0,부산,수영구
5285,f_f002693,더 잭슨 나인스 호텔,5.0,강원,춘천시
5290,f_f002693,더 잭슨 나인스 호텔,5.0,강원,춘천시
5306,f_f002717,소노캄,4.0,경남,거제시
5318,f_f002780,아델,4.0,경북,경주시
5321,f_f002780,아델,4.0,경북,경주시
5341,f_f002829,호텔 동방,5.0,경남,진주시
5353,f_f002837,라메르 호텔,4.0,강원특별자치도,강릉시
5358,f_f002837,아카이 샌드파인,5.0,강원특별자치도,강릉시
5365,f_f002852,라마다호텔 스위트 평창,3.0,강원특별자치도,평창군
5367,f_f002852,라마다호텔 스위트 평창,3.0,강원특별자치도,평창군
5383,f_f002875,메모리즈 호텔,4.0,강원,속초시
5396,f_f002910,릴리 게스트하우스,5.0,경북,포항시
5399,f_f002910,릴리 게스트하우스,5.0,경북,포항시
5412,f_f002915,세인트존스 호텔,5.0,강원,강릉시
5426,f_f002932,어반 서티 호텔,4.0,강원,춘천시
5434,f_f002947,브라운 도트 진하해수욕장점,5.0,울산,울주군
5464,f_f002974,인제 스피디움,5.0,강원특별자치도,인제군
5634,f_f003391,빈스 7호텔,3.0,부산,사상구
5813,f_f003965,크라운 하버 호텔 부산,5.0,부산,중구
5818,f_f003965,크라운 하버 호텔 부산,5.0,부산,중구
5851,f_f004044,마론 호텔,4.0,부산,중구
5912,f_f004425,루센 오션파크 속초,5.0,강원특별자치도,속초시
5915,f_f004425,루센 오션파크 속초,5.0,강원특별자치도,속초시
5930,f_f004454,상주 장호 스텔,4.0,경남,남해군
5939,f_f004460,신라스테이,5.0,부산,강서구
5941,f_f004460,신라스테이,5.0,부산,강서구
5942,f_f004460,신라스테이,5.0,부산,강서구
5953,f_f004486,투 헤븐 호텔,2.0,부산,서구
5956,f_f004486,투 헤븐 호텔,1.0,부산,서구
5962,f_f004503,오션스파 사우나,5.0,강원특별자치도,속초시
5988,f_f004543,거제 식물원 정글돔,5.0,경남,거제시
6040,f_f004670,라마다호텔,4.0,강원특별자치도,속초시
6045,f_f004670,라마다호텔,4.0,강원특별자치도,속초시
6054,f_f004700,속초 휘테,3.0,강원특별자치도,속초시
6075,f_f004712,호텔 앙코르,4.0,전남,여수시
6086,f_f004728,커스텀 호텔,5.0,울산,남구
6088,f_f004728,커스텀 호텔,5.0,울산,남구
6096,f_f004736,호텔 휴,5.0,경남,통영시
6110,f_f004804,오션 투 유리조트 속초 설악비치 호텔 앤 콘도,4.0,강원특별자치도,고성군
6114,f_f004804,오션 투 유리조트 속초 설악비치 호텔 앤 콘도,4.0,강원특별자치도,고성군
6136,f_f004926,한화리조트 설악 쏘라노,3.0,강원특별자치도,속초시
6153,f_f004983,넘버 25 홍천 IC 점,5.0,강원특별자치도,홍천군
6156,f_f004983,넘버 25 홍천 IC 점,5.0,강원특별자치도,홍천군
6167,f_f005000,루센 오션파크 속초,5.0,강원특별자치도,속초시
6171,f_f005000,루센 오션파크 속초,5.0,강원특별자치도,속초시
6187,f_f005025,남해스포츠파크호텔,3.0,경남,남해군
6204,f_f005026,지오 파인 트리,5.0,강원특별자치도,양양군
6215,f_f005072,또 와르 키즈 풀빌라,5.0,경남,거제시
6226,f_f005087,설흘재,5.0,경남,남해군
6229,f_f005087,설흘재,5.0,경남,남해군
6234,f_f005101,미류,5.0,경남,남해군
6235,f_f005101,미류,5.0,경남,남해군
6236,f_f005101,미류,5.0,경남,남해군
6257,f_f005175,속초 아이파크스위트호텔 앤 레지던스,3.0,강원특별자치도,속초시
6259,f_f005175,속초 아이파크스위트호텔 앤 레지던스,3.0,강원특별자치도,속초시
6274,f_f005277,그랜드 엘시티 레지던스,5.0,부산,해운대구
6277,f_f005277,그랜드 엘시티 레지던스,5.0,부산,해운대구
6314,f_f005335,씨크루즈호텔,4.0,강원특별자치도,속초시
6318,f_f005335,씨크루즈호텔,5.0,강원특별자치도,속초시
6337,f_f005354,바다 여울,5.0,강원특별자치도,삼척시
6339,f_f005354,바다 여울,5.0,강원특별자치도,삼척시
6361,f_f005375,더블 루테라 호텔,4.0,강원특별자치도,속초시
6389,f_f005404,물멍스테이,4.0,경남,남해군
6390,f_f005404,물멍스테이,4.0,경남,남해군
6398,f_f005411,해운대 블루 스토리 호텔,4.0,부산,해운대구
6401,f_f005411,해운대 블루 스토리 호텔,4.0,부산,해운대구
6418,f_f005461,웨스트포트,4.0,경남,거제시
6420,f_f005461,웨스트포트,4.0,경남,거제시
6463,f_f005537,아스티 호텔 부산,5.0,부산,동구
6471,f_f005537,아스티 호텔 부산,5.0,부산,동구
6482,f_f005555,씨크루즈호텔,4.0,강원특별자치도,속초시
6541,f_f005722,어반 스테이 속초 등대점,5.0,강원특별자치도,속초시
6543,f_f005722,어반 스테이 속초 등대점,5.0,강원특별자치도,속초시
6565,f_f005820,하운드 호텔 연산,5.0,부산,연제구
6575,f_f005826,지족리 해,5.0,경남,남해군
6582,f_f006011,용화 호텔,4.0,강원특별자치도,삼척시
6605,f_f006040,팜비치 리조텔,5.0,경남,통영시
6614,f_f006152,청초한가,4.0,강원특별자치도,속초시
6645,f_f006204,라발 그 호텔,5.0,부산,영도구
6656,f_f006204,라발 그 호텔,5.0,부산,영도구
6659,f_f006204,라발 그 호텔,5.0,부산,영도구
6673,f_f006208,2월 호텔 송도 암남점,4.0,부산,서구
